tei_section_id	tei_node_id	tei_node_type	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	bonduca	1h4	1h6	2h6	3h6	he8
40000005982	50000006260	sp	1	2	.	.				L-L%	5	0	0.31772	0.03361	0.03784	0.37334	0.23749
40000005982	50000006260	sp	2	1	I	PRP		AI	1	L-L%	6	0	0.15065	0.28441	0.35714	0.13190	0.07590
40000005982	50000006260	sp	2	1	hope	VBP		h @U p	1	L-L%	6	0	0.14485	0.51627	0.07633	0.17127	0.09128
40000005982	50000006260	sp	2	1	ye	PRP		j i	1	L-L%	6	0	0.09742	0.64554	0.01746	0.09906	0.14051
40000005982	50000006260	sp	2	1	are	VBP		A r	1	L-L%	6	0	0.11560	0.69961	0.04656	0.03941	0.09881
40000005982	50000006260	sp	2	1	dispossest	JJ	!H*	d I s	1	L-L%	6	0	0.26285	0.48082	0.09821	0.08443	0.07370
40000005982	50000006260	sp	2	1	dispossest	JJ	!H*	p @	0	L-L%	6	0	0.25782	0.35396	0.17134	0.11659	0.10030
40000005982	50000006260	sp	2	1	dispossest	JJ	!H*	z @ s t	0	L-L%	6	0	0.11477	0.30678	0.34088	0.11252	0.12505
40000005982	50000006260	sp	2	1	.	.				L-L%	6	0	0.06282	0.43173	0.26146	0.06973	0.17425
40000005982	50000006270	sp	1	1	I	PRP		AI	1	H-L%	4	0	0.10462	0.54873	0.14673	0.06412	0.13581
40000005982	50000006270	sp	1	1	hope	VBP		h @U p	1	H-L%	4	0	0.20665	0.18840	0.25364	0.13593	0.21538
40000005982	50000006270	sp	1	1	so	RB		s @U	1	H-L%	4	0	0.21102	0.09875	0.25541	0.17969	0.25513
40000005982	50000006270	sp	1	1	too	RB		t u	1	H-L%	4	0	0.21576	0.12680	0.15164	0.22134	0.28447
40000005982	50000006270	sp	1	1	,	,				H-L%	4	0	0.18649	0.15154	0.27024	0.22240	0.16934
40000005982	50000006270	sp	1	2	sir	NN	!H*	s r=	1	L-L%	5	0	0.16355	0.12600	0.26410	0.21476	0.23158
40000005982	50000006270	sp	1	2	.	.				L-L%	5	0	0.13498	0.10376	0.29822	0.15452	0.30852
40000005982	50000006277	sp	1	1	continue	VB	!H*	k @ n	0	L-L%	5	0	0.15616	0.06383	0.25711	0.13674	0.38616
40000005982	50000006277	sp	1	1	continue	VB	!H*	t I n	1	L-L%	5	0	0.18635	0.11814	0.14790	0.10530	0.44231
40000005982	50000006277	sp	1	1	continue	VB	!H*	j u	0	L-L%	5	0	0.14705	0.19946	0.17747	0.04314	0.43287
40000005982	50000006277	sp	1	1	so	RB		s @U	1	L-L%	5	0	0.15643	0.18931	0.15352	0.09761	0.40314
40000005982	50000006277	sp	1	1	.	.				L-L%	5	0	0.08219	0.31444	0.05002	0.30484	0.24851
40000005982	50000006277	sp	2	1	And	CC		{ n d	1	H-L%	4	0	0.16857	0.16660	0.07388	0.17209	0.41886
40000005982	50000006277	sp	2	1	gentlemen	NNS	L+H*	dZ E n	1	H-L%	4	0	0.10917	0.09563	0.07243	0.43392	0.28885
40000005982	50000006277	sp	2	1	gentlemen	NNS	L+H*	t @	0	H-L%	4	0	0.06638	0.07864	0.07035	0.45143	0.33320
40000005982	50000006277	sp	2	1	gentlemen	NNS	L+H*	l m I n	0	H-L%	4	0	0.13137	0.14307	0.15286	0.21542	0.35727
40000005982	50000006277	sp	2	1	,	,				H-L%	4	0	0.21123	0.15004	0.19116	0.14879	0.29877
40000005982	50000006277	sp	2	2	to	TO		t u	1	H-L%	4	0	0.16719	0.12727	0.19176	0.17098	0.34280
40000005982	50000006277	sp	2	2	you	PRP		j u	1	H-L%	4	0	0.15800	0.15998	0.25385	0.17716	0.25102
40000005982	50000006277	sp	2	2	now	RB		n aU	1	H-L%	4	0	0.19684	0.15908	0.23316	0.18089	0.23003
40000005982	50000006277	sp	2	2	;	:				H-L%	4	0	0.24386	0.15970	0.17960	0.18398	0.23285
40000005982	50000006277	sp	2	3	to	TO		t u	1	H-L%	4	0	0.17981	0.21584	0.17206	0.23210	0.20020
40000005982	50000006277	sp	2	3	bid	VB	L+H*	b I d	1	H-L%	4	0	0.16117	0.26007	0.20072	0.20691	0.17113
40000005982	50000006277	sp	2	3	you	PRP		j u	1	H-L%	4	0	0.15954	0.21902	0.25812	0.22230	0.14102
40000005982	50000006277	sp	2	3	fight	VB	L+H*	f AI t	1	H-L%	4	0	0.16848	0.18734	0.28796	0.18879	0.16743
40000005982	50000006277	sp	2	3	is	VBZ		I z	1	H-L%	4	0	0.16229	0.15703	0.23202	0.16809	0.28058
40000005982	50000006277	sp	2	3	needlesse	JJ	L+H*	n i	1	H-L%	4	0	0.12566	0.15695	0.11711	0.10458	0.49570
40000005982	50000006277	sp	2	3	needlesse	JJ	L+H*	d l I s	0	H-L%	4	0	0.13008	0.18183	0.12007	0.14115	0.42687
40000005982	50000006277	sp	2	3	,	,				H-L%	4	0	0.12700	0.19190	0.12357	0.13125	0.42628
40000005982	50000006277	sp	2	4	ye	PRP		j i	1	H-L%	4	0	0.11836	0.17508	0.11050	0.13309	0.46297
40000005982	50000006277	sp	2	4	are	VBP		A r	1	H-L%	4	0	0.09462	0.14987	0.10626	0.12365	0.52560
40000005982	50000006277	sp	2	4	Romans	NNS	L+H*	r @U	1	H-L%	4	0	0.09541	0.13864	0.11096	0.18729	0.46770
40000005982	50000006277	sp	2	4	Romans	NNS	L+H*	m @ n z	0	H-L%	4	0	0.14864	0.19831	0.12574	0.15545	0.37186
40000005982	50000006277	sp	2	4	,	,				H-L%	4	0	0.21487	0.24302	0.13910	0.11377	0.28923
40000005982	50000006277	sp	2	5	the	DT		D @	0	H-L%	4	0	0.19732	0.22458	0.13673	0.14013	0.30125
40000005982	50000006277	sp	2	5	name	NN	L+H*	n EI m	1	H-L%	4	0	0.18020	0.16726	0.12700	0.21802	0.30752
40000005982	50000006277	sp	2	5	will	MD		w I l	1	H-L%	4	0	0.20118	0.11719	0.13878	0.26428	0.27856
40000005982	50000006277	sp	2	5	fight	VB	L+H*	f AI t	1	H-L%	4	0	0.13757	0.07676	0.16077	0.34160	0.28330
40000005982	50000006277	sp	2	5	it	PRP		I t	1	H-L%	4	0	0.17503	0.10569	0.14182	0.37652	0.20094
40000005982	50000006277	sp	2	5	self	NN	L+H*	s E l f	1	H-L%	4	0	0.22370	0.09351	0.21017	0.27682	0.19580
40000005982	50000006277	sp	2	5	;	:				H-L%	4	0	0.20805	0.10137	0.18838	0.30303	0.19917
40000005982	50000006277	sp	2	6	to	TO		t u	1	H-L%	4	0	0.16917	0.12706	0.27717	0.23795	0.18864
40000005982	50000006277	sp	2	6	tell	VB	L+H*	t E l	1	H-L%	4	0	0.23452	0.12755	0.18558	0.27332	0.17902
40000005982	50000006277	sp	2	6	ye	PRP		j i	1	H-L%	4	0	0.21750	0.12308	0.14651	0.31290	0.20001
40000005982	50000006277	sp	2	6	who	WP		h u	1	H-L%	4	0	0.21012	0.14875	0.19898	0.24816	0.19399
40000005982	50000006277	sp	2	6	you	PRP		j u	1	H-L%	4	0	0.26462	0.13224	0.16295	0.31976	0.12043
40000005982	50000006277	sp	2	6	go	VBP		g @U	1	H-L%	4	0	0.29038	0.18887	0.13396	0.24905	0.13773
40000005982	50000006277	sp	2	6	to	TO		t u	1	H-L%	4	0	0.31831	0.19178	0.10662	0.21948	0.16381
40000005982	50000006277	sp	2	6	fight	VB	L+H*	f AI t	1	H-L%	4	0	0.25600	0.15761	0.10930	0.20347	0.27361
40000005982	50000006277	sp	2	6	against	IN		@	0	H-L%	4	0	0.24310	0.16025	0.14540	0.16119	0.29006
40000005982	50000006277	sp	2	6	against	IN		g E n s t	1	H-L%	4	0	0.16647	0.28882	0.16242	0.13280	0.24949
40000005982	50000006277	sp	2	6	,	,				H-L%	4	0	0.13896	0.21287	0.32247	0.08540	0.24030
40000005982	50000006277	sp	2	7	his	PRP$		h I z	1	H-L%	4	0	0.13873	0.15819	0.18979	0.06613	0.44715
40000005982	50000006277	sp	2	7	power	NN	L+H*	p aU	1	H-L%	4	0	0.11152	0.07938	0.16946	0.06462	0.57503
40000005982	50000006277	sp	2	7	power	NN	L+H*	r=	0	H-L%	4	0	0.12740	0.05922	0.30868	0.15222	0.35248
40000005982	50000006277	sp	2	7	,	,				H-L%	4	0	0.15668	0.07074	0.27328	0.11333	0.38596
40000005982	50000006277	sp	2	8	and	CC		{ n d	1	H-L%	4	0	0.27988	0.06469	0.14198	0.06795	0.44551
40000005982	50000006277	sp	2	8	nature	NN	L+H*	n EI	1	H-L%	4	0	0.29109	0.06284	0.15548	0.09331	0.39728
40000005982	50000006277	sp	2	8	nature	NN	L+H*	tS r=	0	H-L%	4	0	0.20512	0.11296	0.19958	0.10916	0.37318
40000005982	50000006277	sp	2	8	,	,				H-L%	4	0	0.18052	0.09095	0.22058	0.10062	0.40733
40000005982	50000006277	sp	2	9	but	CC		b V t	1	H-L%	4	0	0.16495	0.07316	0.12127	0.27146	0.36915
40000005982	50000006277	sp	2	9	losse	NN	L+H*	l O s	1	H-L%	4	0	0.11240	0.06278	0.14500	0.40411	0.27570
40000005982	50000006277	sp	2	9	of	IN		V v	1	H-L%	4	0	0.13631	0.07360	0.21173	0.16943	0.40894
40000005982	50000006277	sp	2	9	time	NN	L+H*	t AI m	1	H-L%	4	0	0.12200	0.09675	0.17864	0.20253	0.40008
40000005982	50000006277	sp	2	9	:	:				H-L%	4	0	0.09416	0.07761	0.06645	0.56767	0.19411
40000005982	50000006277	sp	2	10	ye	PRP		j i	1	H-L%	4	0	0.13572	0.13300	0.14047	0.36458	0.22622
40000005982	50000006277	sp	2	10	know	VBP		n @U	1	H-L%	4	0	0.13054	0.06184	0.13174	0.15334	0.52255
40000005982	50000006277	sp	2	10	it	PRP		I t	1	H-L%	4	0	0.11029	0.05197	0.12741	0.06975	0.64058
40000005982	50000006277	sp	2	10	,	,				H-L%	4	0	0.21050	0.04955	0.15847	0.06800	0.51348
40000005982	50000006277	sp	2	11	know	VB	L+H*	n @U	1	H-L%	4	0	0.29834	0.08740	0.15932	0.08575	0.36920
40000005982	50000006277	sp	2	11	it	PRP		I t	1	H-L%	4	0	0.18763	0.06289	0.16060	0.34220	0.24669
40000005982	50000006277	sp	2	11	poor	JJ	L+H*	p U r	1	H-L%	4	0	0.35802	0.04020	0.03376	0.44950	0.11853
40000005982	50000006277	sp	2	11	,	,				H-L%	4	0	0.73320	0.02354	0.00975	0.19397	0.03954
40000005982	50000006277	sp	2	12	and	CC		{ n d	1	L-L%	5	0	0.25733	0.06571	0.02878	0.49599	0.15219
40000005982	50000006277	sp	2	12	oft	NNP	L+H*	O f t	1	L-L%	5	0	0.27637	0.27670	0.02588	0.28312	0.13794
40000005982	50000006277	sp	2	12	have	VBP		h { v	1	L-L%	5	0	0.13155	0.66182	0.02159	0.08697	0.09807
40000005982	50000006277	sp	2	12	made	VBN	!H*	m EI d	1	L-L%	5	0	0.25214	0.30912	0.04458	0.31061	0.08355
40000005982	50000006277	sp	2	12	it	PRP		I t	1	L-L%	5	0	0.10467	0.26631	0.44938	0.12211	0.05753
40000005982	50000006277	sp	2	12	so	RB		s @U	1	L-L%	5	0	0.19505	0.13507	0.33293	0.22300	0.11396
40000005982	50000006277	sp	2	12	.	.				L-L%	5	0	0.24246	0.12043	0.15885	0.36053	0.11772
40000005982	50000006277	sp	3	1	To	TO		t u	1	H-L%	4	0	0.17822	0.18183	0.14603	0.37455	0.11936
40000005982	50000006277	sp	3	1	tell	VB	L+H*	t E l	1	H-L%	4	0	0.13830	0.22587	0.13659	0.31984	0.17940
40000005982	50000006277	sp	3	1	ye	PRP		j i	1	H-L%	4	0	0.14281	0.19559	0.16163	0.27388	0.22610
40000005982	50000006277	sp	3	1	further	RB		f r=	1	H-L%	4	0	0.18837	0.17576	0.13531	0.29707	0.20348
40000005982	50000006277	sp	3	1	further	RB		D r=	0	H-L%	4	0	0.25887	0.12994	0.12923	0.21180	0.27016
40000005982	50000006277	sp	3	1	,	,				H-L%	4	0	0.26251	0.12150	0.18262	0.24013	0.19325
40000005982	50000006277	sp	3	2	his	PRP$		h I z	1	H-L%	4	0	0.28561	0.15060	0.19239	0.20479	0.16660
40000005982	50000006277	sp	3	2	bodie	JJ	L+H*	b @U	1	H-L%	4	0	0.25460	0.18489	0.20959	0.18494	0.16599
40000005982	50000006277	sp	3	2	bodie	JJ	L+H*	d i	0	H-L%	4	0	0.24899	0.18011	0.16935	0.16423	0.23732
40000005982	50000006277	sp	3	2	showes	NNS	L+H*	S @U z	1	H-L%	4	0	0.21275	0.24918	0.12876	0.12575	0.28355
40000005982	50000006277	sp	3	2	more	RBR		m O r	1	H-L%	4	0	0.21381	0.26033	0.16632	0.15207	0.20747
40000005982	50000006277	sp	3	2	dreadfull	JJ	L+H*	d r E d	1	H-L%	4	0	0.29910	0.23664	0.15569	0.12448	0.18409
40000005982	50000006277	sp	3	2	dreadfull	JJ	L+H*	f @ l	0	H-L%	4	0	0.26160	0.25714	0.15737	0.13975	0.18413
40000005982	50000006277	sp	3	2	then	RB		D E n	1	H-L%	4	0	0.21093	0.28030	0.17656	0.13369	0.19852
40000005982	50000006277	sp	3	2	it	PRP		I t	1	H-L%	4	0	0.21556	0.25151	0.16819	0.14094	0.22379
40000005982	50000006277	sp	3	2	has	VBZ		h { z	1	H-L%	4	0	0.19982	0.27441	0.15136	0.15268	0.22173
40000005982	50000006277	sp	3	2	done	VBN	L+H*	d V n	1	H-L%	4	0	0.22782	0.25062	0.15933	0.15768	0.20455
40000005982	50000006277	sp	3	2	,	,				H-L%	4	0	0.24409	0.23185	0.17499	0.14679	0.20228
40000005982	50000006277	sp	3	3	to	TO		t u	1	H-L%	4	0	0.25772	0.16752	0.19418	0.16554	0.21504
40000005982	50000006277	sp	3	3	him	PRP		h I m	1	H-L%	4	0	0.18707	0.13987	0.24521	0.21025	0.21759
40000005982	50000006277	sp	3	3	that	IN		D { t	1	H-L%	4	0	0.17417	0.15496	0.27295	0.23313	0.16479
40000005982	50000006277	sp	3	3	fears	NNS	L+H*	f I r z	1	H-L%	4	0	0.15040	0.13874	0.27952	0.24954	0.18181
40000005982	50000006277	sp	3	3	,	,				H-L%	4	0	0.14514	0.22342	0.18524	0.21720	0.22900
40000005982	50000006277	sp	3	4	lesse	VBG	L+H*	l E s	1	H-L%	4	0	0.22060	0.15947	0.15848	0.20276	0.25868
40000005982	50000006277	sp	3	4	possible	JJ	L+H*	p A	1	H-L%	4	0	0.23831	0.13405	0.17092	0.22270	0.23402
40000005982	50000006277	sp	3	4	possible	JJ	L+H*	s @	0	H-L%	4	0	0.31208	0.22031	0.10895	0.17922	0.17943
40000005982	50000006277	sp	3	4	possible	JJ	L+H*	b @ l	0	H-L%	4	0	0.31925	0.17060	0.10859	0.18922	0.21233
40000005982	50000006277	sp	3	4	to	TO		t u	1	H-L%	4	0	0.22180	0.20722	0.18847	0.13119	0.25132
40000005982	50000006277	sp	3	4	deal	VB	L+H*	d i l	1	H-L%	4	0	0.19600	0.21546	0.16072	0.14684	0.28098
40000005982	50000006277	sp	3	4	with	IN		w I D	1	H-L%	4	0	0.18906	0.24622	0.15383	0.15228	0.25861
40000005982	50000006277	sp	3	4	,	,				H-L%	4	0	0.18427	0.17375	0.15263	0.20361	0.28574
40000005982	50000006277	sp	3	5	is	VBZ		I z	1	H-L%	4	0	0.15595	0.12969	0.16743	0.21455	0.33239
40000005982	50000006277	sp	3	5	but	CC		b V t	1	H-L%	4	0	0.15926	0.13017	0.13158	0.19355	0.38545
40000005982	50000006277	sp	3	5	to	TO		t u	1	H-L%	4	0	0.17519	0.09780	0.18256	0.16837	0.37609
40000005982	50000006277	sp	3	5	stick	VB	L+H*	s	0	H-L%	4	0	0.15261	0.17737	0.22434	0.17446	0.27123
40000005982	50000006277	sp	3	5	stick	VB	L+H*	t I k	1	H-L%	4	0	0.17954	0.21491	0.24818	0.14958	0.20780
40000005982	50000006277	sp	3	5	more	JJR	L+H*	m O r	1	H-L%	4	0	0.14935	0.14358	0.17247	0.25605	0.27854
40000005982	50000006277	sp	3	5	honour	NN	L+H*	A	1	H-L%	4	0	0.13359	0.11475	0.18117	0.21629	0.35420
40000005982	50000006277	sp	3	5	honour	NN	L+H*	n r=	0	H-L%	4	0	0.10440	0.10700	0.24497	0.30022	0.24341
40000005982	50000006277	sp	3	5	on	IN		A n	1	H-L%	4	0	0.17000	0.18278	0.17275	0.23868	0.23579
40000005982	50000006277	sp	3	5	your	PRP$		j O r	1	H-L%	4	0	0.16831	0.10646	0.27640	0.13204	0.31679
40000005982	50000006277	sp	3	5	actions	NNS	L+H*	{ k	1	H-L%	4	0	0.26661	0.11947	0.33442	0.13449	0.14501
40000005982	50000006277	sp	3	5	actions	NNS	L+H*	S @ n z	0	H-L%	4	0	0.19210	0.11387	0.32863	0.15506	0.21033
40000005982	50000006277	sp	3	5	,	,				H-L%	4	0	0.18544	0.10575	0.18947	0.16020	0.35913
40000005982	50000006277	sp	3	6	load	NN	L+H*	l @U d	1	H-L%	4	0	0.21547	0.16488	0.19803	0.16451	0.25711
40000005982	50000006277	sp	3	6	ye	PRP		j i	1	H-L%	4	0	0.17152	0.31777	0.16823	0.13609	0.20639
40000005982	50000006277	sp	3	6	with	IN		w I D	1	H-L%	4	0	0.12628	0.48841	0.11336	0.12969	0.14227
40000005982	50000006277	sp	3	6	vertuous	JJ	L+H*	v r=	1	H-L%	4	0	0.21613	0.41188	0.11913	0.12111	0.13176
40000005982	50000006277	sp	3	6	vertuous	JJ	L+H*	tS w @ s	0	H-L%	4	0	0.14754	0.23820	0.17335	0.22266	0.21825
40000005982	50000006277	sp	3	6	names	NNS	L+H*	n EI m z	1	H-L%	4	0	0.13316	0.10517	0.20210	0.17660	0.38297
40000005982	50000006277	sp	3	6	,	,				H-L%	4	0	0.11727	0.07101	0.31755	0.21108	0.28309
40000005982	50000006277	sp	3	7	and	CC		{ n d	1	H-L%	4	0	0.17372	0.08123	0.26659	0.25670	0.22176
40000005982	50000006277	sp	3	7	to	TO		t u	1	H-L%	4	0	0.13936	0.09914	0.16212	0.29898	0.30040
40000005982	50000006277	sp	3	7	your	PRP$		j O r	1	H-L%	4	0	0.14465	0.12196	0.10272	0.16819	0.46248
40000005982	50000006277	sp	3	7	memories	NNS	L+H*	m E	1	H-L%	4	0	0.16270	0.18855	0.09530	0.16816	0.38530
40000005982	50000006277	sp	3	7	memories	NNS	L+H*	m r=	0	H-L%	4	0	0.17819	0.22853	0.10951	0.16653	0.31724
40000005982	50000006277	sp	3	7	memories	NNS	L+H*	i z	0	H-L%	4	0	0.13163	0.10682	0.09258	0.14479	0.52418
40000005982	50000006277	sp	3	7	tie	VB	L+H*	t AI	1	H-L%	4	0	0.15204	0.14502	0.11825	0.16938	0.41531
40000005982	50000006277	sp	3	7	never	RB		n E	1	H-L%	4	0	0.16433	0.13880	0.14310	0.26598	0.28780
40000005982	50000006277	sp	3	7	never	RB		v r=	0	H-L%	4	0	0.25930	0.19503	0.18607	0.19691	0.16270
40000005982	50000006277	sp	3	7	dying	VBG	L+H*	d AI	1	H-L%	4	0	0.22023	0.21936	0.23670	0.14572	0.17799
40000005982	50000006277	sp	3	7	dying	VBG	L+H*	I N	0	H-L%	4	0	0.11695	0.25523	0.22566	0.12650	0.27566
40000005982	50000006277	sp	3	7	time	NN	L+H*	t AI m	1	H-L%	4	0	0.07022	0.20341	0.36400	0.15003	0.21234
40000005982	50000006277	sp	3	7	,	,				H-L%	4	0	0.09398	0.15113	0.60746	0.08281	0.06462
40000005982	50000006277	sp	3	8	and	CC		{ n d	1	L-L%	5	0	0.09811	0.18279	0.57136	0.08995	0.05780
40000005982	50000006277	sp	3	8	fortune	NN	L+H*	f O r	1	L-L%	5	0	0.09135	0.15937	0.51480	0.15615	0.07834
40000005982	50000006277	sp	3	8	fortune	NN	L+H*	tS @ n	0	L-L%	5	0	0.12009	0.11198	0.53066	0.15392	0.08335
40000005982	50000006277	sp	3	8	constant	JJ	!H*	k A n s	1	L-L%	5	0	0.05815	0.11030	0.38087	0.18644	0.26424
40000005982	50000006277	sp	3	8	constant	JJ	!H*	t @ n t	0	L-L%	5	0	0.19708	0.23790	0.07995	0.07560	0.40948
40000005982	50000006277	sp	3	8	.	.				L-L%	5	0	0.19386	0.16273	0.16332	0.11803	0.36205
40000005982	50000006277	sp	4	1	Go	VB	L+H*	g @U	1	H-L%	4	0	0.16930	0.14050	0.14508	0.26320	0.28192
40000005982	50000006277	sp	4	1	on	IN		A n	1	H-L%	4	0	0.15684	0.23741	0.17666	0.19495	0.23414
40000005982	50000006277	sp	4	1	in	IN		I n	1	H-L%	4	0	0.18097	0.29455	0.21606	0.16026	0.14816
40000005982	50000006277	sp	4	1	full	JJ	L+H*	f U l	1	H-L%	4	0	0.19954	0.30008	0.20699	0.13791	0.15548
40000005982	50000006277	sp	4	1	assurance	NN	L+H*	@	0	H-L%	4	0	0.21724	0.21457	0.23736	0.13737	0.19345
40000005982	50000006277	sp	4	1	assurance	NN	L+H*	S U	1	H-L%	4	0	0.17216	0.20582	0.25372	0.14463	0.22366
40000005982	50000006277	sp	4	1	assurance	NN	L+H*	r @ n s	0	H-L%	4	0	0.12188	0.18212	0.28961	0.14798	0.25839
40000005982	50000006277	sp	4	1	,	,				H-L%	4	0	0.08608	0.21490	0.30397	0.14144	0.25361
40000005982	50000006277	sp	4	2	draw	VB	L+H*	d r O	1	H-L%	4	0	0.17698	0.23891	0.21624	0.12725	0.24063
40000005982	50000006277	sp	4	2	your	PRP$		j O r	1	H-L%	4	0	0.18204	0.21118	0.18170	0.14336	0.28172
40000005982	50000006277	sp	4	2	swords	NNS	L+H*	s O r d z	1	H-L%	4	0	0.16667	0.24030	0.20170	0.15697	0.23436
40000005982	50000006277	sp	4	2	as	IN		{ z	1	H-L%	4	0	0.17391	0.28245	0.19862	0.16824	0.17678
40000005982	50000006277	sp	4	2	daring	JJ	L+H*	d E	1	H-L%	4	0	0.24452	0.25712	0.17868	0.15381	0.16587
40000005982	50000006277	sp	4	2	daring	JJ	L+H*	r I N	0	H-L%	4	0	0.24360	0.27487	0.16847	0.16624	0.14681
40000005982	50000006277	sp	4	2	and	CC		{ n d	1	H-L%	4	0	0.19297	0.24829	0.14772	0.22020	0.19081
40000005982	50000006277	sp	4	2	as	RB		{ z	1	H-L%	4	0	0.17201	0.24929	0.16860	0.18148	0.22863
40000005982	50000006277	sp	4	2	confident	JJ	L+H*	k A n	1	H-L%	4	0	0.22955	0.22255	0.19636	0.16111	0.19044
40000005982	50000006277	sp	4	2	confident	JJ	L+H*	f @	0	H-L%	4	0	0.20123	0.26392	0.16333	0.16690	0.20462
40000005982	50000006277	sp	4	2	confident	JJ	L+H*	d @ n t	0	H-L%	4	0	0.20582	0.26926	0.12770	0.15644	0.24079
40000005982	50000006277	sp	4	2	as	IN		{ z	1	H-L%	4	0	0.24184	0.28507	0.11803	0.13312	0.22194
40000005982	50000006277	sp	4	2	justice	NN	L+H*	dZ V s	1	H-L%	4	0	0.17378	0.32253	0.11594	0.12275	0.26500
40000005982	50000006277	sp	4	2	justice	NN	L+H*	t @ s	0	H-L%	4	0	0.16248	0.24297	0.13434	0.19734	0.26288
40000005982	50000006277	sp	4	2	;	:				H-L%	4	0	0.21148	0.17002	0.16901	0.19874	0.25075
40000005982	50000006277	sp	4	3	the	DT		D @	0	H-L%	4	0	0.18769	0.21729	0.18554	0.19777	0.21171
40000005982	50000006277	sp	4	3	gods	NNS	L+H*	g A d z	1	H-L%	4	0	0.18872	0.19670	0.17537	0.20070	0.23851
40000005982	50000006277	sp	4	3	of	IN		V v	1	H-L%	4	0	0.20975	0.18786	0.18037	0.18916	0.23286
40000005982	50000006277	sp	4	3	Rome	NNP	L+H*	r @U m	1	H-L%	4	0	0.32709	0.13142	0.15892	0.15539	0.22718
40000005982	50000006277	sp	4	3	fight	NN	L+H*	f AI t	1	H-L%	4	0	0.25916	0.16748	0.19189	0.15226	0.22920
40000005982	50000006277	sp	4	3	for	IN		f O r	1	H-L%	4	0	0.29734	0.16234	0.18869	0.11251	0.23911
40000005982	50000006277	sp	4	3	ye	PRP		j i	1	H-L%	4	0	0.20217	0.20071	0.19915	0.13724	0.26073
40000005982	50000006277	sp	4	3	;	:				H-L%	4	0	0.17765	0.17492	0.19299	0.17224	0.28220
40000005982	50000006277	sp	4	4	loud	JJ	L+H*	l aU d	1	H-L%	4	0	0.23310	0.15290	0.19881	0.19723	0.21797
40000005982	50000006277	sp	4	4	fame	NN	L+H*	f EI m	1	H-L%	4	0	0.23521	0.11755	0.19134	0.23265	0.22325
40000005982	50000006277	sp	4	4	calls	VBZ		k O l z	1	H-L%	4	0	0.26978	0.12139	0.16353	0.20681	0.23849
40000005982	50000006277	sp	4	4	ye	PRP		j i	1	H-L%	4	0	0.30027	0.14323	0.16530	0.17905	0.21215
40000005982	50000006277	sp	4	4	,	,				H-L%	4	0	0.16203	0.16734	0.19249	0.21586	0.26228
40000005982	50000006277	sp	4	5	pitch'd	JJ	L+H*	p I tS	1	H-L%	4	0	0.20964	0.20723	0.18159	0.17460	0.22694
40000005982	50000006277	sp	4	5	pitch'd	NNP	L+H*	d	0	H-L%	4	0	0.24449	0.17238	0.23891	0.16333	0.18089
40000005982	50000006277	sp	4	5	on	IN		A n	1	H-L%	4	0	0.24018	0.21726	0.24225	0.16068	0.13963
40000005982	50000006277	sp	4	5	the	DT		D @	0	H-L%	4	0	0.26994	0.23980	0.20544	0.18163	0.10319
40000005982	50000006277	sp	4	5	toplesse	JJ	L+H*	t A	1	H-L%	4	0	0.35142	0.19445	0.13684	0.16842	0.14887
40000005982	50000006277	sp	4	5	toplesse	JJ	L+H*	p l E s	0	H-L%	4	0	0.29663	0.23016	0.11547	0.15823	0.19950
40000005982	50000006277	sp	4	5	perinine	NN	L+H*	p E	1	H-L%	4	0	0.18166	0.22588	0.12785	0.12494	0.33967
40000005982	50000006277	sp	4	5	perinine	NN	L+H*	@	0	H-L%	4	0	0.16976	0.13329	0.11557	0.14539	0.43599
40000005982	50000006277	sp	4	5	perinine	NN	L+H*	n i n	0	H-L%	4	0	0.20618	0.24727	0.12860	0.15803	0.25992
40000005982	50000006277	sp	4	5	,	,				H-L%	4	0	0.14068	0.19297	0.14440	0.17288	0.34908
40000005982	50000006277	sp	4	6	and	CC		{ n d	1	H-L%	4	0	0.15357	0.15513	0.20390	0.17806	0.30933
40000005982	50000006277	sp	4	6	blows	NNS	L+H*	b l @U z	1	H-L%	4	0	0.15000	0.09445	0.22981	0.13537	0.39037
40000005982	50000006277	sp	4	6	to	TO		t u	1	H-L%	4	0	0.17845	0.10944	0.19389	0.19740	0.32082
40000005982	50000006277	sp	4	6	all	DT		O l	1	H-L%	4	0	0.20081	0.14130	0.12575	0.22401	0.30813
40000005982	50000006277	sp	4	6	the	DT		D @	0	H-L%	4	0	0.26352	0.15131	0.11382	0.26859	0.20277
40000005982	50000006277	sp	4	6	under	IN		V n	1	H-L%	4	0	0.25184	0.23373	0.08253	0.25686	0.17504
40000005982	50000006277	sp	4	6	under	IN		d r=	0	H-L%	4	0	0.18068	0.21724	0.11262	0.25439	0.23507
40000005982	50000006277	sp	4	6	world	NN	L+H*	w r= l d	1	H-L%	4	0	0.16416	0.24130	0.14472	0.18850	0.26133
40000005982	50000006277	sp	4	6	:	:				H-L%	4	0	0.15274	0.27812	0.15017	0.12026	0.29871
40000005982	50000006277	sp	4	7	all	DT		O l	1	H-L%	4	0	0.12251	0.38255	0.08132	0.04784	0.36577
40000005982	50000006277	sp	4	7	nations	NNS	L+H*	n EI	1	H-L%	4	0	0.21601	0.22200	0.10778	0.05799	0.39623
