DATA	tableName	tei_paragraph_id	sentence_id	phrase_id	word	part_of_speech	accent	phoneme	stress	tone	break_index	1h4	1h6	2h6	3h6	he8
DATA	1h6	-1	5	2	under	IN	null	V n	1	H-L%	4	0.2739338503569157	0.0	0.13426416581896078	0.1283488705253661	0.46345311329875727
DATA	1h6	-1	5	2	under	IN	null	d r=	0	H-L%	4	0.22137132575029775	0.0	0.20716116356751835	0.1711014069543477	0.40036610372783626
DATA	1h6	-1	5	2	earth	NN	L+H*	r= T	1	H-L%	4	0.1647243050729119	0.0	0.23964445374138982	0.24309006904220654	0.35254117214349173
DATA	1h6	-1	5	2	,	,	null	null	null	H-L%	4	0.23047821501421537	0.0	0.21304958180529973	0.3029347437450591	0.2535374594354258
DATA	1h6	-1	5	3	Help	VB	L+H*	h E l p	1	H-L%	4	0.2666514023391344	0.0	0.1875496053146484	0.3002694724680063	0.24552951987821087
DATA	1h6	-1	5	3	me	PRP	null	m i	1	H-L%	4	0.24422768821589422	0.0	0.24020847717080748	0.2946601392515667	0.2209036953617317
DATA	1h6	-1	5	3	this	DT	null	D I s	1	H-L%	4	0.18109217001899147	0.0	0.3310097770680702	0.23884245706886165	0.24905559584407663
DATA	1h6	-1	5	3	once	RB	null	w V n s	1	H-L%	4	0.12376093811090827	0.0	0.3930168489420669	0.23128694832631733	0.25193526462070753
DATA	1h6	-1	5	3	,	,	null	null	null	H-L%	4	0.15682565516434108	0.0	0.3554810808712077	0.3520277970497351	0.13566546691471604
DATA	1h6	-1	5	4	that	IN	null	D { t	1	L-L%	5	0.22079415642473893	0.0	0.2691867948854115	0.3210120104499834	0.18900703823986617
DATA	1h6	-1	5	4	France	NNP	L+H*	f r { n s	1	L-L%	5	0.16295434671697656	0.0	0.23688872745173592	0.41110633157835286	0.1890505942529348
DATA	1h6	-1	5	4	may	MD	null	m EI	1	L-L%	5	0.17773159621351717	0.0	0.25513270983265623	0.4208524403159557	0.14628325363787095
DATA	1h6	-1	5	4	get	VB	L+H*	g E t	1	L-L%	5	0.15940454029344694	0.0	0.38433047240789786	0.3761553407179644	0.08010964658069081
DATA	1h6	-1	5	4	the	DT	null	D @	0	L-L%	5	0.10848896697374891	0.0	0.31174639267794324	0.38414262729324294	0.195622013055065
DATA	1h6	-1	5	4	field	NN	!H*	f i l d	1	L-L%	5	0.4045684758486053	0.0	0.18035441056087392	0.30242448117082144	0.11265263241969944
DATA	1h6	-1	5	4	.	.	null	null	null	L-L%	5	0.42545580591053567	0.0	0.10069320774054548	0.3614036831878879	0.11244730316103096
DATA	1h6	-1	6	1	O	UH	H*	@U	1	H-L%	4	0.27209491313471396	0.0	0.12015902969594634	0.5416048430453555	0.06614121412398422
DATA	1h6	-1	6	1	,	,	null	null	null	H-L%	4	0.16134088582091383	0.0	0.10735616203272104	0.6689799383504075	0.062323013795957734
DATA	1h6	-1	6	2	hold	VB	H*	h @U l d	1	L-L%	5	0.09787919733049184	0.0	0.23273870647350342	0.6094203757584166	0.05996172043758819
DATA	1h6	-1	6	2	me	PRP	null	m i	1	L-L%	5	0.12177731859051222	0.0	0.20321387921562145	0.5098769206728332	0.16513188152103322
DATA	1h6	-1	6	2	not	RB	null	n A t	1	L-L%	5	0.31692651955566054	0.0	0.21047707327059972	0.21091239084047417	0.2616840163332655
DATA	1h6	-1	6	2	with	IN	null	w I D	1	L-L%	5	0.2885462491500024	0.0	0.29229988685879427	0.26032024824865674	0.1588336157425466
DATA	1h6	-1	6	2	silence	NN	H*	s AI	1	L-L%	5	0.305962779466138	0.0	0.30480364806784166	0.22272452766972972	0.16650904479629067
DATA	1h6	-1	6	2	silence	NN	H*	l @ n s	0	L-L%	5	0.3023877368694936	0.0	0.33181034463993325	0.17291240705409155	0.19288951143648153
DATA	1h6	-1	6	2	overlong	RB	null	@U	1	L-L%	5	0.2811608656180415	0.0	0.35201838880914466	0.1641826376613207	0.20263810791149317
DATA	1h6	-1	6	2	overlong	RB	null	v r=	0	L-L%	5	0.2999726491441789	0.0	0.3236427573122886	0.14767435244820468	0.2287102410953279
DATA	1h6	-1	6	2	overlong	RB	null	l O N	0	L-L%	5	0.309160969558093	0.0	0.23447357009857303	0.19312228121242386	0.2632431791309102
DATA	1h6	-1	6	2	!	.	null	null	null	L-L%	5	0.3912701273109068	0.0	0.15316666709076698	0.15163150222451213	0.30393170337381414
DATA	1h6	-1	7	1	Where	WRB	null	w E r	1	H-L%	4	0.3761045338109783	0.0	0.12696582701967946	0.15790933253879266	0.33902030663054966
DATA	1h6	-1	7	1	I	PRP	null	AI	1	H-L%	4	0.3549813373162811	0.0	0.21677772478412857	0.1337773783257447	0.29446355957384557
DATA	1h6	-1	7	1	was	VBD	L+H*	w A z	1	H-L%	4	0.22180890607735435	0.0	0.20897739461837328	0.15425169635145963	0.4149620029528127
DATA	1h6	-1	7	1	wont	JJ	L+H*	w @U n t	1	H-L%	4	0.27869545689465003	0.0	0.245456955603357	0.1643374694608313	0.3115101180411617
DATA	1h6	-1	7	1	to	TO	null	t u	1	H-L%	4	0.2543369063261691	0.0	0.29259948489149995	0.1682578464372676	0.28480576234506344
DATA	1h6	-1	7	1	feed	VB	L+H*	f i d	1	H-L%	4	0.31468178780344763	0.0	0.2542537544841986	0.16356960890027955	0.26749484881207414
DATA	1h6	-1	7	1	you	PRP	null	j u	1	H-L%	4	0.23958416893051662	0.0	0.3827274422261048	0.18220149416477247	0.19548689467860608
DATA	1h6	-1	7	1	with	IN	null	w I D	1	H-L%	4	0.23200096942219076	0.0	0.4195841379485708	0.18852118149936176	0.15989371112987663
DATA	1h6	-1	7	1	my	PRP$	null	m AI	1	H-L%	4	0.2950412489933308	0.0	0.2689840464701767	0.2612067550260206	0.17476794951047198
DATA	1h6	-1	7	1	blood	NN	L+H*	b l V d	1	H-L%	4	0.31144808626246895	0.0	0.25543274775505453	0.2704802923692629	0.16263887361321355
DATA	1h6	-1	7	1	,	,	null	null	null	H-L%	4	0.29706050088966107	0.0	0.20171184396587208	0.3142585624881032	0.18696909265636363
DATA	1h6	-1	7	2	I'll	IN	null	AI	1	H-L%	4	0.3747163112224604	0.0	0.17965181085240103	0.18440240655706278	0.2612294713680759
DATA	1h6	-1	7	2	I'll	MD	null	l	0	H-L%	4	0.3988519795839257	0.0	0.20969331061325222	0.20928413397180176	0.1821705758310203
DATA	1h6	-1	7	2	lop	VB	L+H*	l A p	1	H-L%	4	0.4472499396430441	0.0	0.24714347811537787	0.15319454340471597	0.15241203883686213
DATA	1h6	-1	7	2	a	DT	null	@	0	H-L%	4	0.5424530510459019	0.0	0.13947318213788154	0.17765502490929944	0.14041874190691703
DATA	1h6	-1	7	2	member	NN	L+H*	m E m	1	H-L%	4	0.40211368227209005	0.0	0.22806128591839236	0.1863663226206523	0.18345870918886528
DATA	1h6	-1	7	2	member	NN	L+H*	b r=	0	H-L%	4	0.43112579306056853	0.0	0.24754943372634902	0.1535794103074879	0.16774536290559444
DATA	1h6	-1	7	2	off	RB	null	O f	1	H-L%	4	0.3933823674082527	0.0	0.2528418777517447	0.16033150085579517	0.19344425398420753
DATA	1h6	-1	7	2	and	CC	null	{ n d	1	H-L%	4	0.3366654826885333	0.0	0.26128123225515143	0.16761358221425876	0.23443970284205656
DATA	1h6	-1	7	2	give	VB	L+H*	g I v	1	H-L%	4	0.3418630161335703	0.0	0.22295199761851114	0.19547860526085098	0.23970638098706765
DATA	1h6	-1	7	2	it	PRP	null	I t	1	H-L%	4	0.35194212813857606	0.0	0.24369877765277898	0.18260533520124347	0.22175375900740138
DATA	1h6	-1	7	2	you	PRP	null	j u	1	H-L%	4	0.3062192838945379	0.0	0.28862165042153803	0.17378523672440702	0.23137382895951716
DATA	1h6	-1	7	2	In	IN	null	I n	1	H-L%	4	0.33882269302448914	0.0	0.24829501410127974	0.16341827105828088	0.24946402181595023
DATA	1h6	-1	7	2	earnest	NN	L+H*	r=	1	H-L%	4	0.2938949015022422	0.0	0.3445263209107933	0.15040637243299873	0.21117240515396582
DATA	1h6	-1	7	2	earnest	NN	L+H*	n I s t	0	H-L%	4	0.3399904423698978	0.0	0.3205021762967046	0.17435841623669998	0.16514896509669774
DATA	1h6	-1	7	2	of	IN	null	V v	1	H-L%	4	0.28220400507712323	0.0	0.3187462696864246	0.22701387870891043	0.17203584652754167
DATA	1h6	-1	7	2	a	DT	null	@	0	H-L%	4	0.31627292051402683	0.0	0.3019826618413617	0.23814794449470036	0.14359647314991109
DATA	1h6	-1	7	2	further	JJ	L+H*	f r=	1	H-L%	4	0.17660205501998255	0.0	0.4682016379469788	0.1941494074510239	0.16104689958201468
DATA	1h6	-1	7	2	further	JJ	L+H*	D r=	0	H-L%	4	0.3025246529755349	0.0	0.25141714546267513	0.22984570553174213	0.21621249603004783
DATA	1h6	-1	7	2	benefit	NN	L+H*	b E	1	H-L%	4	0.3894366349144836	0.0	0.1944563372969063	0.21977979514078647	0.19632723264782373
DATA	1h6	-1	7	2	benefit	NN	L+H*	n @	0	H-L%	4	0.24846679705494304	0.0	0.22749169560261592	0.3024760973053894	0.22156541003705166
DATA	1h6	-1	7	2	benefit	NN	L+H*	f I t	0	H-L%	4	0.15324122690355615	0.0	0.32615932830093697	0.25382712195686474	0.26677232283864216
DATA	1h6	-1	7	2	,	,	null	null	null	H-L%	4	0.1476647421036234	0.0	0.5037898194236128	0.21334187100441404	0.13520356746834972
DATA	1h6	-1	7	3	So	IN	null	s @U	1	L-L%	5	0.29925146564700617	0.0	0.3457207105104081	0.2647711510931413	0.09025667274944438
DATA	1h6	-1	7	3	you	PRP	null	j u	1	L-L%	5	0.4211592189874557	0.0	0.28347263140337287	0.21923964588464845	0.07612850372452296
DATA	1h6	-1	7	3	do	VBP	null	d u	1	L-L%	5	0.3572381942749187	0.0	0.36880970798725393	0.19149601724942228	0.08245608048840516
DATA	1h6	-1	7	3	condescend	VB	L+H*	k @ n	0	L-L%	5	0.37336701057574173	0.0	0.3434851265363643	0.21303807347839254	0.07010978940950145
DATA	1h6	-1	7	3	condescend	VB	L+H*	d E	1	L-L%	5	0.22574559983899412	0.0	0.3687141394667006	0.319628694815786	0.08591156587851935
DATA	1h6	-1	7	3	condescend	VB	L+H*	s E n d	0	L-L%	5	0.1727577592470321	0.0	0.2938546662861746	0.19727199539877785	0.3361155790680154
DATA	1h6	-1	7	3	to	TO	null	t u	1	L-L%	5	0.3124678621962563	0.0	0.35674135817373803	0.16655593166386617	0.16423484796613955
DATA	1h6	-1	7	3	help	VB	!H*	h E l p	1	L-L%	5	0.28274739920161807	0.0	0.5382145657363508	0.10389249700846312	0.07514553805356786
DATA	1h6	-1	7	3	me	PRP	null	m i	1	L-L%	5	0.43435382009679524	0.0	0.31704618004305535	0.1440484329313234	0.10455156692882586
DATA	1h6	-1	7	3	now	RB	null	n aU	1	L-L%	5	0.3146098603033562	0.0	0.22612437203392396	0.3308256134193273	0.1284401542433926
DATA	1h6	-1	7	3	.	.	null	null	null	L-L%	5	0.32313584982733884	0.0	0.21872219005087798	0.33384005277520723	0.1243019073465759
DATA	1h6	-1	8	1	No	DT	null	n @U	1	H-H%	5	0.2518488993227075	0.0	0.18046964791663458	0.4108303997502056	0.1568510530104522
DATA	1h6	-1	8	1	hope	NN	H*	h @U p	1	H-H%	5	0.0851145625284466	0.0	0.20379789825592598	0.2758957344488542	0.4351918047667732
DATA	1h6	-1	8	1	to	TO	null	t u	1	H-H%	5	0.048369263445377404	0.0	0.5470604092382026	0.18408916378103263	0.22048116353538724
DATA	1h6	-1	8	1	have	VB	H*	h { v	1	H-H%	5	0.0595719701123851	0.0	0.3213524814925437	0.4782305147116449	0.1408450336834262
DATA	1h6	-1	8	1	redress	NN	L*	r I d	0	H-H%	5	0.1479959848692741	0.0	0.1296635608986801	0.5298010884382583	0.19253936579378744
DATA	1h6	-1	8	1	redress	NN	L*	r E s	1	H-H%	5	0.12627461741438556	0.0	0.16315312682824396	0.46800756583721387	0.2425646899201565
DATA	1h6	-1	8	1	?	.	null	null	null	H-H%	5	0.17424036660148862	0.0	0.34179903914303894	0.34867373215997716	0.13528686209549523
DATA	1h6	-1	9	1	My	PRP$	null	m AI	1	H-L%	4	0.19486604621337786	0.0	0.4444912463618693	0.24746984038311415	0.11317286704163862
DATA	1h6	-1	9	1	body	NN	L+H*	b A	1	H-L%	4	0.3006940384694803	0.0	0.3200071637906386	0.21851563229311166	0.16078316544676946
DATA	1h6	-1	9	1	body	NN	L+H*	d i	0	H-L%	4	0.27258022606208	0.0	0.27787197697817806	0.2883090716913439	0.16123872526839791
DATA	1h6	-1	9	1	shall	MD	null	S { l	1	H-L%	4	0.3189322772351872	0.0	0.1919250995782045	0.2741341697024196	0.21500845348418873
DATA	1h6	-1	9	1	Pay	VB	L+H*	p EI	1	H-L%	4	0.21405068772685343	0.0	0.19870607899230364	0.23044082963664222	0.3568024036442006
DATA	1h6	-1	9	1	recompense	NN	L+H*	r E	1	H-L%	4	0.25380299758565483	0.0	0.23743336225297618	0.18197883134241	0.3267848088189589
DATA	1h6	-1	9	1	recompense	NN	L+H*	k @ m	0	H-L%	4	0.20375885104105376	0.0	0.2713446157353847	0.2098212126178063	0.3150753206057552
DATA	1h6	-1	9	1	recompense	NN	L+H*	p E n s	0	H-L%	4	0.3134202619060533	0.0	0.2904826862281707	0.22590930190940647	0.1701877499563696
DATA	1h6	-1	9	1	,	,	null	null	null	H-L%	4	0.38541108096884513	0.0	0.24427186086397928	0.22533626292890738	0.1449807952382682
DATA	1h6	-1	9	2	if	IN	null	I f	1	L-L%	5	0.23894502961613873	0.0	0.17169884898440002	0.45934582222090803	0.13001029917855336
DATA	1h6	-1	9	2	you	PRP	null	j u	1	L-L%	5	0.2148120625520999	0.0	0.1310233494815974	0.5396248974785965	0.11453969048770611
DATA	1h6	-1	9	2	will	MD	null	w I l	1	L-L%	5	0.2394250177577215	0.0	0.15697446437201212	0.4669470287389385	0.13665348913132783
DATA	1h6	-1	9	2	grant	VB	L+H*	g r { n t	1	L-L%	5	0.09342454206582267	0.0	0.11840606945305776	0.6763069907507941	0.1118623977303254
DATA	1h6	-1	9	2	my	PRP$	null	m AI	1	L-L%	5	0.16206347320482165	0.0	0.16909339683379898	0.5072658353931704	0.16157729456820905
DATA	1h6	-1	9	2	suit	NN	!H*	s u t	1	L-L%	5	0.18954117957141048	0.0	0.1958781840353719	0.2872510185587488	0.32732961783446873
DATA	1h6	-1	9	2	.	.	null	null	null	L-L%	5	0.12719699099457202	0.0	0.450893614364074	0.13235810895386269	0.2895512856874914
DATA	1h6	-1	10	1	Cannot	NNP	H*	k {	0	H-H%	5	0.055643340733086986	0.0	0.5510224852470883	0.15992482349543793	0.23340935052438677
DATA	1h6	-1	10	1	Cannot	NNP	H*	n A t	1	H-H%	5	0.039773616674745715	0.0	0.24237214112164335	0.24436724151749237	0.4734870006861186
DATA	1h6	-1	10	1	my	PRP$	null	m AI	1	H-H%	5	0.05591742745983899	0.0	0.4247020798435369	0.25752075395916996	0.2618597387374542
DATA	1h6	-1	10	1	body	NN	H*	b A	1	H-H%	5	0.12152752647394595	0.0	0.442407942599767	0.3124861800079604	0.12357835091832672
DATA	1h6	-1	10	1	body	NN	H*	d i	0	H-H%	5	0.16013781862502727	0.0	0.4170191611771588	0.40442738731124994	0.01841563288656388
DATA	1h6	-1	10	1	nor	CC	null	n O r	1	H-H%	5	0.23072688096515853	0.0	0.27049232729222017	0.47577791272489417	0.0230028790177271
DATA	1h6	-1	10	1	blood-sacrifice	NN	H*	b l V d	1	H-H%	5	0.24579651325464344	0.0	0.36048445894308756	0.3373026831211788	0.056416344681090226
DATA	1h6	-1	10	1	blood-sacrifice	NN	H*	s { k	1	H-H%	5	0.29293129914562105	0.0	0.30130908017677593	0.3422595973256216	0.06350002335198156
DATA	1h6	-1	10	1	blood-sacrifice	NN	H*	r @	0	H-H%	5	0.20341527767480033	0.0	0.24768108340939074	0.32339787073686976	0.22550576817893914
DATA	1h6	-1	10	1	blood-sacrifice	NN	H*	f AI s	0	H-H%	5	0.1670893084073568	0.0	0.2562595265579002	0.3427952129586221	0.23385595207612084
DATA	1h6	-1	10	1	Entreat	IN	null	E n	1	H-H%	5	0.24469869542401665	0.0	0.24973501442003845	0.3022522509644782	0.20331403919146657
DATA	1h6	-1	10	1	Entreat	IN	null	t r i t	0	H-H%	5	0.3895004615301315	0.0	0.1554320348478615	0.30438890720106015	0.15067859642094697
DATA	1h6	-1	10	1	you	PRP	null	j u	1	H-H%	5	0.29202557557403724	0.0	0.16041654492817592	0.40689765220385204	0.14066022729393485
DATA	1h6	-1	10	1	to	TO	null	t u	1	H-H%	5	0.20562699204536283	0.0	0.14106863926431473	0.5168394817507374	0.13646488693958506
DATA	1h6	-1	10	1	your	PRP$	null	j O r	1	H-H%	5	0.14957921588694026	0.0	0.15068438874617265	0.6109165408613053	0.08881985450558182
DATA	1h6	-1	10	1	wonted	VBN	H*	w A n	1	H-H%	5	0.26755558261054274	0.0	0.13888566077851786	0.502931534360665	0.09062722225027453
DATA	1h6	-1	10	1	wonted	VBN	H*	t I d	0	H-H%	5	0.5628567189429315	0.0	0.10502648360897592	0.2735084919996227	0.058608305448469906
DATA	1h6	-1	10	1	furtherance	NN	L*	f r=	1	H-H%	5	0.634489966778942	0.0	0.10847025618326904	0.2201438958600231	0.03689588117776595
DATA	1h6	-1	10	1	furtherance	NN	L*	T r=	0	H-H%	5	0.2991547378817097	0.0	0.1605660287318731	0.4509264845170256	0.08935274886939173
DATA	1h6	-1	10	1	furtherance	NN	L*	@ n s	0	H-H%	5	0.20559778582522564	0.0	0.18782587454271793	0.47779662938651696	0.12877971024553944
DATA	1h6	-1	10	1	?	.	null	null	null	H-H%	5	0.09877643214847022	0.0	0.18427353206199926	0.5534105977555563	0.16353943803397417
DATA	1h6	-1	11	1	Then	RB	null	D E n	1	H-L%	4	0.06452026790942363	0.0	0.18235659997191989	0.5998314197479754	0.1532917123706811
DATA	1h6	-1	11	1	take	VB	L+H*	t EI k	1	H-L%	4	0.09691280943718486	0.0	0.11220746088242382	0.6016554483286286	0.18922428135176275
DATA	1h6	-1	11	1	my	PRP$	null	m AI	1	H-L%	4	0.12715424995844224	0.0	0.17636319055899857	0.5228787695735138	0.17360378990904543
DATA	1h6	-1	11	1	soul	NN	L+H*	s @U l	1	H-L%	4	0.13417478969140262	0.0	0.288592673484457	0.38031553440869453	0.19691700241544588
DATA	1h6	-1	11	1	,	,	null	null	null	H-L%	4	0.1586467436106343	0.0	0.3538184690728461	0.3253358105000407	0.16219897681647882
DATA	1h6	-1	11	2	my	PRP$	null	m AI	1	H-L%	4	0.22137450930247007	0.0	0.1945283322452582	0.3747228685167572	0.20937428993551455
DATA	1h6	-1	11	2	body	NN	L+H*	b A	1	H-L%	4	0.16415912287588985	0.0	0.17274608670965885	0.20376304835185624	0.459331742062595
DATA	1h6	-1	11	2	body	NN	L+H*	d i	0	H-L%	4	0.3574189873748387	0.0	0.1683737944569349	0.1896164472524646	0.28459077091576174
DATA	1h6	-1	11	2	,	,	null	null	null	H-L%	4	0.29772656113575635	0.0	0.20731982220307288	0.24664736426475015	0.2483062523964207
DATA	1h6	-1	11	3	soul	NN	L+H*	s @U l	1	H-L%	4	0.2581951904641649	0.0	0.22662482798408518	0.22752951522317147	0.28765046632857855
DATA	1h6	-1	11	3	and	CC	null	{ n d	1	H-L%	4	0.22180999698064388	0.0	0.36341490825634915	0.23804302091995294	0.17673207384305384
DATA	1h6	-1	11	3	all	DT	null	O l	1	H-L%	4	0.18660700282448536	0.0	0.3311790078272913	0.23785453517637087	0.24435945417185248
DATA	1h6	-1	11	3	,	,	null	null	null	H-L%	4	0.24327681541773005	0.0	0.23542325478745077	0.3283530236525279	0.19294690614229124
DATA	1h6	-1	11	4	Before	IN	null	b I	0	L-L%	5	0.17271764415800575	0.0	0.23126214299909018	0.4750243203172406	0.12099589252566334
DATA	1h6	-1	11	4	Before	IN	null	f O r	1	L-L%	5	0.11343490341901251	0.0	0.29230412845605247	0.5002518356875727	0.09400913243736235
DATA	1h6	-1	11	4	that	WDT	null	D { t	1	L-L%	5	0.14802856364596417	0.0	0.31161244501617585	0.458830027379196	0.081528963958664
DATA	1h6	-1	11	4	England	NNP	L+H*	I N	1	L-L%	5	0.1652087049596656	0.0	0.6319670078610284	0.17890317869502323	0.023921108484282787
DATA	1h6	-1	11	4	England	NNP	L+H*	g l @ n d	0	L-L%	5	0.2474703193860876	0.0	0.4463323971587345	0.2660686552788745	0.04012862817630332
DATA	1h6	-1	11	4	give	VBP	null	g I v	1	L-L%	5	0.2401220682888373	0.0	0.4095103001992807	0.27029543337034284	0.08007219814153918
DATA	1h6	-1	11	4	the	DT	null	D @	0	L-L%	5	0.20194707361711273	0.0	0.3082873592198032	0.43207690636279317	0.05768866080029093
DATA	1h6	-1	11	4	French	NNP	L+H*	f r E n tS	1	L-L%	5	0.17977656200714556	0.0	0.34569352351825555	0.4459040042330525	0.02862591024154639
DATA	1h6	-1	11	4	the	DT	null	D @	0	L-L%	5	0.17142923928996295	0.0	0.44752027653850246	0.3495000059160877	0.03155047825544677
DATA	1h6	-1	11	4	foil	NN	!H*	f OI l	1	L-L%	5	0.4001547059050445	0.0	0.25307682988373603	0.26237568543428436	0.0843927787769353
DATA	1h6	-1	11	4	.	.	null	null	null	L-L%	5	0.5369824438142561	0.0	0.15557829383126728	0.261862073088022	0.045577189266454626
DATA	1h6	-1	12	1	See	VB	H*	s i	1	H-L%	4	0.43780343873468214	0.0	0.10154860199577363	0.4179468030067309	0.042701156262813234
DATA	1h6	-1	12	1	,	,	null	null	null	H-L%	4	0.4906896928229769	0.0	0.10350937557280197	0.3209634766461949	0.08483745495802626
DATA	1h6	-1	12	2	they	PRP	null	D EI	1	L-L%	5	0.2865105081893389	0.0	0.289374789045696	0.31677295581975345	0.10734174694521163
DATA	1h6	-1	12	2	forsake	VBP	null	f O r	0	L-L%	5	0.3694574185674165	0.0	0.32280340430636545	0.16518090735619154	0.1425582697700266
DATA	1h6	-1	12	2	forsake	VBP	null	s EI k	1	L-L%	5	0.28192755692758725	0.0	0.2597659660587754	0.17613222218931318	0.282174254824324
DATA	1h6	-1	12	2	me	PRP	null	m i	1	L-L%	5	0.23094632972549342	0.0	0.36184364668412705	0.17698079295904287	0.2302292306313367
DATA	1h6	-1	12	2	!	.	null	null	null	L-L%	5	0.2640809685765939	0.0	0.3526840305901169	0.13167697267479647	0.2515580281584927
DATA	1h6	-1	13	1	Now	RB	null	n aU	1	L-L%	5	0.2281494605562921	0.0	0.4790253846898789	0.11892180450420835	0.17390335024962067
DATA	1h6	-1	13	1	the	DT	null	D @	0	L-L%	5	0.2632959748061292	0.0	0.38931018503045745	0.21330586787018518	0.13408797229322814
DATA	1h6	-1	13	1	time	NN	L+H*	t AI m	1	L-L%	5	0.3309610785473754	0.0	0.24476264871933834	0.2713665026201779	0.15290977011310838
DATA	1h6	-1	13	1	is	VBZ	null	I z	1	L-L%	5	0.25170484812273936	0.0	0.28367023954916465	0.33506356079356336	0.12956135153453263
DATA	1h6	-1	13	1	come	VBN	L+H*	k V m	1	L-L%	5	0.17726421200144749	0.0	0.3299287722278532	0.36690058316628343	0.12590643260441575
DATA	1h6	-1	13	1	That	DT	null	D { t	1	L-L%	5	0.13547280136276826	0.0	0.37801273322397194	0.36514170708585225	0.12137275832740752
DATA	1h6	-1	13	1	France	NNP	L+H*	f r { n s	1	L-L%	5	0.17514008226564462	0.0	0.32034422457320644	0.3622965638732677	0.14221912928788125
DATA	1h6	-1	13	1	must	MD	null	m V s t	1	L-L%	5	0.1634206878921865	0.0	0.3692047049040891	0.3431489908635998	0.12422561634012459
DATA	1h6	-1	13	1	vail	VB	L+H*	v EI l	1	L-L%	5	0.15918273736948757	0.0	0.501821112000207	0.23379219454947714	0.10520395608082829
DATA	1h6	-1	13	1	her	PRP$	null	h r=	0	L-L%	5	0.14210391533874284	0.0	0.5464770513691887	0.22824139607483176	0.08317763721723677
DATA	1h6	-1	13	1	lofty-plumed	JJ	L+H*	l O f	1	L-L%	5	0.16357069963332915	0.0	0.5283964395070809	0.2167280334344892	0.09130482742510063
DATA	1h6	-1	13	1	lofty-plumed	JJ	L+H*	t i	0	L-L%	5	0.23968897402843753	0.0	0.4268367681082562	0.2342654640211883	0.09920879384211803
DATA	1h6	-1	13	1	lofty-plumed	NN	L+H*	p l u m d	1	L-L%	5	0.26665242605073736	0.0	0.37054824828938276	0.21715296039933824	0.14564636526054175
DATA	1h6	-1	13	1	crest	NN	L+H*	k r E s t	1	L-L%	5	0.23807277749886493	0.0	0.3385986294942829	0.2913730412260889	0.13195555178076313
DATA	1h6	-1	13	1	And	CC	null	{ n d	1	L-L%	5	0.2367689261281084	0.0	0.32182067482510884	0.30793351521873147	0.13347688382805112
DATA	1h6	-1	13	1	let	VB	L+H*	l E t	1	L-L%	5	0.24513687748659305	0.0	0.35695590751897877	0.2623470520264661	0.13556016296796222
DATA	1h6	-1	13	1	her	PRP$	null	h r=	0	L-L%	5	0.27030065414433246	0.0	0.26574873785209985	0.31854474788190235	0.14540586012166534
DATA	1h6	-1	13	1	head	NN	L+H*	h E d	1	L-L%	5	0.2503376824444244	0.0	0.366937992064915	0.2618677922761497	0.12085653321451094
DATA	1h6	-1	13	1	fall	VB	L+H*	f O l	1	L-L%	5	0.22469626599100426	0.0	0.2929040800681291	0.38653900201676256	0.09586065192410408
DATA	1h6	-1	13	1	into	IN	null	I n	0	L-L%	5	0.20996028818412876	0.0	0.2739842824393819	0.39172772443798387	0.12432770493850555
DATA	1h6	-1	13	1	into	IN	null	t u	1	L-L%	5	0.14015476335470758	0.0	0.22896800554327493	0.3540725444628177	0.2768046866391998
DATA	1h6	-1	13	1	England's	NN	L+H*	I N	1	L-L%	5	0.10739540282152676	0.0	0.28001701521580313	0.3699787882170067	0.24260879374566321
DATA	1h6	-1	13	1	England's	NN	L+H*	g l @ n d	0	L-L%	5	0.19126545559929561	0.0	0.24522950946358768	0.47061473718950153	0.09289029774761524
DATA	1h6	-1	13	1	England's	POS	null	z	0	L-L%	5	0.14971052199883625	0.0	0.2300983313809468	0.5573358688374952	0.0628552777827217
DATA	1h6	-1	13	1	lap	NN	!H*	l { p	1	L-L%	5	0.06610336031795629	0.0	0.18527741314621102	0.6853873916549164	0.06323183488091629
DATA	1h6	-1	13	1	.	.	null	null	null	L-L%	5	0.038710071126083295	0.0	0.08966230015289775	0.8167477355809042	0.054879893140114794
DATA	1h6	-1	14	1	My	PRP$	null	m AI	1	H-L%	4	0.05434906658709265	0.0	0.11079717715940952	0.7318465708272602	0.1030071854262376
DATA	1h6	-1	14	1	ancient	JJ	L+H*	EI n	1	H-L%	4	0.0631016134818507	0.0	0.1888463392320167	0.4545851264197548	0.2934669208663776
DATA	1h6	-1	14	1	ancient	JJ	L+H*	tS @ n t	0	H-L%	4	0.09162233743943808	0.0	0.28271082888605986	0.26628416975430114	0.3593826639202009
DATA	1h6	-1	14	1	incantations	NNS	L+H*	I n	1	H-L%	4	0.17795010384373824	0.0	0.232496572691222	0.25436726276385985	0.3351860607011799
DATA	1h6	-1	14	1	incantations	NNS	L+H*	k { n	0	H-L%	4	0.27999995826249036	0.0	0.26148983170710915	0.17921010339199805	0.2793001066384025
DATA	1h6	-1	14	1	incantations	NNS	L+H*	t EI	0	H-L%	4	0.26018075415236164	0.0	0.33253305163647023	0.19363388971785386	0.21365230449331427
DATA	1h6	-1	14	1	incantations	NNS	L+H*	S @ n z	0	H-L%	4	0.2260200847555018	0.0	0.37836707119424995	0.22323366354102148	0.17237918050922674
DATA	1h6	-1	14	1	are	VBP	null	A r	1	H-L%	4	0.20620805130694678	0.0	0.46661243264682606	0.1609923103438882	0.16618720570233902
